Index,Process,Time,Temp,Current,Date
1,1,오후 4:26:57.0,73.04198315,1.536,2022-10-08
2,1,오후 4:27:02.0,74.31247367,1.539,2022-10-08
3,1,오후 4:27:07.0,75.53366359,1.654,2022-10-08
4,1,오후 4:27:12.0,73.74042367,1.682,2022-10-08
5,1,오후 4:27:17.0,76.0451851,1.711,2022-10-08
6,1,오후 4:27:22.0,86.37214583,1.911179591,2022-10-08
7,1,오후 4:27:27.0,72.204035,1.722,2022-10-08
8,1,오후 4:27:32.0,74.87178422,1.709,2022-10-08
9,1,오후 4:27:37.0,74.49957941,1.634,2022-10-08
10,1,오후 4:27:42.0,72.86391347,1.695,2022-10-08
11,1,오후 4:27:47.0,73.90814854,1.686,2022-10-08
12,1,오후 4:27:52.0,72.66209656,1.649,2022-10-08
13,1,오후 4:27:57.0,70.204035,1.674,2022-10-08
14,1,오후 4:28:02.0,72.87178422,1.645,2022-10-08
15,1,오후 4:28:07.0,71.49957941,1.59,2022-10-08
16,1,오후 4:28:12.0,71.86391347,1.65,2022-10-08
17,1,오후 4:28:17.0,70.90814854,1.619,2022-10-08
18,1,오후 4:28:22.0,73.66209656,1.627,2022-10-08
19,1,오후 4:28:27.0,71.01093857,1.606,2022-10-08
20,1,오후 4:28:32.0,68.19333629,1.667,2022-10-08
21,1,오후 4:28:37.0,71.28386419,1.608,2022-10-08
22,1,오후 4:28:42.1,68.3394548,1.544,2022-10-08
23,1,오후 4:28:47.1,68.49933689,1.613,2022-10-08
24,1,오후 4:28:52.1,70.81608582,1.547,2022-10-08
25,1,오후 4:28:57.1,68.00784573,1.55,2022-10-08
26,1,오후 4:29:02.1,67.11937724,1.603,2022-10-08
27,1,오후 4:29:07.1,68.12181234,1.54,2022-10-08
28,1,오후 4:29:12.1,69.06197574,1.519,2022-10-08
29,1,오후 4:29:17.1,66.08649643,1.542,2022-10-08
30,1,오후 4:29:22.1,66.25677527,1.563,2022-10-08
31,1,오후 4:29:27.1,65.13914228,1.495,2022-10-08
32,1,오후 4:29:32.1,64.66042142,1.499,2022-10-08
33,1,오후 4:29:37.1,65.17766014,1.474,2022-10-08
34,1,오후 4:29:42.1,68.58643441,1.463,2022-10-08
35,1,오후 4:29:47.1,67.87710396,1.475,2022-10-08
36,1,오후 4:29:52.1,69.01353467,1.552,2022-10-08
37,2,오후 4:30:18.9,75.00784573,1.536,2022-10-08
38,2,오후 4:30:23.9,75.11937724,1.562,2022-10-08
39,2,오후 4:30:28.9,75.12181234,1.698,2022-10-08
40,2,오후 4:30:33.9,73.06197574,1.701,2022-10-08
41,2,오후 4:30:38.9,74.08649643,1.701,2022-10-08
42,2,오후 4:30:43.9,74.25677527,1.655,2022-10-08
43,2,오후 4:30:48.9,73.01093857,1.678,2022-10-08
44,2,오후 4:30:53.9,72.19333629,1.681,2022-10-08
45,2,오후 4:30:58.9,73.28386419,1.653,2022-10-08
46,2,오후 4:31:03.9,74.3394548,1.635,2022-10-08
47,2,오후 4:31:08.9,71.49933689,1.659,2022-10-08
48,2,오후 4:31:13.9,73.81608582,1.683,2022-10-08
49,2,오후 4:31:18.9,69.00784573,1.618,2022-10-08
50,2,오후 4:31:23.9,70.11937724,1.671,2022-10-08
51,2,오후 4:31:29.0,71.12181234,1.562,2022-10-08
52,2,오후 4:31:34.0,72.06197574,1.588,2022-10-08
53,2,오후 4:31:39.0,70.08649643,1.61,2022-10-08
54,2,오후 4:31:44.0,72.25677527,1.632,2022-10-08
55,2,오후 4:31:49.0,69.13914228,1.586,2022-10-08
56,2,오후 4:31:54.0,69.66042142,1.636,2022-10-08
57,2,오후 4:31:59.0,69.17766014,1.565,2022-10-08
58,2,오후 4:32:04.0,69.58643441,1.577,2022-10-08
59,2,오후 4:32:09.0,72.87710396,1.566,2022-10-08
60,2,오후 4:32:14.0,71.01353467,1.575,2022-10-08
61,2,오후 4:32:19.0,68.01093857,1.65,2022-10-08
62,2,오후 4:32:24.0,68.19333629,1.608,2022-10-08
63,2,오후 4:32:29.0,66.28386419,1.54,2022-10-08
64,2,오후 4:32:34.0,68.3394548,1.544,2022-10-08
65,2,오후 4:32:39.0,68.49933689,1.5,2022-10-08
66,2,오후 4:32:44.0,68.81608582,1.547,2022-10-08
67,2,오후 4:32:49.0,66.04198315,1.55,2022-10-08
68,2,오후 4:32:54.0,65.31247367,1.557,2022-10-08
69,2,오후 4:32:59.1,64.53366359,1.495,2022-10-08
70,2,오후 4:33:04.1,67.74042367,1.478,2022-10-08
71,2,오후 4:33:09.1,65.0451851,1.46,2022-10-08
72,2,오후 4:33:14.1,66.4724905,1.533,2022-10-08
73,3,오후 4:33:40.9,75.00784573,1.472,2022-10-08
74,3,오후 4:33:45.9,76.11937724,1.504,2022-10-08
75,3,오후 4:33:51.0,75.12181234,1.699,2022-10-08
76,3,오후 4:33:56.0,73.06197574,1.723,2022-10-08
77,3,오후 4:34:01.0,75.08649643,1.701,2022-10-08
78,3,오후 4:34:06.0,76.25677527,1.654,2022-10-08
79,3,오후 4:34:11.0,72.13914228,1.7,2022-10-08
80,3,오후 4:34:16.0,74.66042142,1.727,2022-10-08
81,3,오후 4:34:21.0,72.17766014,1.633,2022-10-08
82,3,오후 4:34:26.0,81.27514934,1.866580484,2022-10-08
83,3,오후 4:34:31.0,72.87710396,1.634,2022-10-08
84,3,오후 4:34:36.0,75.01353467,1.666,2022-10-08
